p_recall,timestamp,time_elapsed,user_id,item_id,history_seen,history_correct,exponential
0.75,1190297541,1312,5,449,7,6,3.68928
0.75,1190292892,47,5,450,2,0,0.0
0.75,1190293110,218,5,450,3,1,1.0
0.75,1190293549,439,5,450,4,2,1.8
0.75,1190294276,727,5,450,5,3,2.44
0.75,1190295212,936,5,450,6,4,2.952
0.75,1190296813,1601,5,450,7,5,3.3616
0.75,1190293467,124,5,451,2,1,1.0
0.75,1190293755,288,5,451,3,2,1.8
0.75,1190294280,525,5,451,4,3,2.44
0.75,1190295144,864,5,451,5,4,2.952
0.75,1190296521,1377,5,451,6,5,3.3616
0.75,1190297754,1233,5,451,7,6,3.68928
0.75,1190293531,162,5,452,2,1,1.0
0.75,1190293886,355,5,452,3,2,1.8
0.75,1190294462,576,5,452,4,3,2.44
0.75,1190295461,999,5,452,5,4,2.952
0.75,1190296983,1522,5,452,6,5,3.3616
0.75,1190294151,563,5,453,2,2,1.8
0.75,1190295329,1178,5,453,3,3,2.44
0.75,1190297294,1965,5,453,4,4,2.952
0.75,1190293555,167,5,454,2,1,1.0
0.75,1190293937,382,5,454,3,2,1.8
0.75,1190294527,590,5,454,4,3,2.44
0.75,1190295535,1008,5,454,5,4,2.952
0.25,1190297097,1562,5,454,6,5,3.3616
0.75,1190297135,38,5,454,7,5,2.68928
0.75,1190293506,133,5,455,2,1,1.0
0.75,1190293813,307,5,455,3,2,1.8
0.75,1190294356,543,5,455,4,3,2.44
0.75,1190295299,943,5,455,5,4,2.952
0.75,1190296680,1381,5,455,6,5,3.3616
0.75,1190293542,141,5,456,2,1,1.0
0.75,1190293859,317,5,456,3,2,1.8
0.75,1190294397,538,5,456,4,3,2.44
0.75,1190295324,927,5,456,5,4,2.952
0.75,1190296722,1398,5,456,6,5,3.3616
0.75,1190293572,151,5,457,2,1,1.0
0.75,1190293910,338,5,457,3,2,1.8
0.75,1190294496,586,5,457,4,3,2.44
0.75,1190295472,976,5,457,5,4,2.952
0.75,1190296915,1443,5,457,6,5,3.3616
0.75,1190293575,129,5,458,2,1,1.0
0.75,1190293893,318,5,458,3,2,1.8
0.75,1190294410,517,5,458,4,3,2.44
0.75,1190295321,911,5,458,5,4,2.952
0.75,1190296687,1366,5,458,6,5,3.3616
0.75,1190293567,119,5,459,2,1,1.0
0.75,1190293852,285,5,459,3,2,1.8
0.75,1190294359,507,5,459,4,3,2.44
0.75,1190295246,887,5,459,5,4,2.952
0.75,1190296583,1337,5,459,6,5,3.3616
0.75,1190297783,1200,5,459,7,6,3.68928
0.75,1190293603,139,5,460,2,1,1.0
0.75,1190293931,328,5,460,3,2,1.8
0.75,1190294478,547,5,460,4,3,2.44
0.75,1190295394,916,5,460,5,4,2.952
0.75,1190296807,1413,5,460,6,5,3.3616
0.75,1190293689,154,5,461,2,1,1.0
0.75,1190294016,327,5,461,3,2,1.8
0.75,1190294656,640,5,461,4,3,2.44
0.75,1190295566,910,5,461,5,4,2.952
0.25,1190297030,1464,5,461,6,5,3.3616
0.75,1190297065,35,5,461,7,5,2.68928
0.75,1190293693,154,5,462,2,1,1.0
0.75,1190294020,327,5,462,3,2,1.8
0.75,1190294659,639,5,462,4,3,2.44
0.75,1190295576,917,5,462,5,4,2.952
0.75,1190297037,1461,5,462,6,5,3.3616
0.75,1190293785,149,5,463,2,1,1.0
0.75,1190294101,316,5,463,3,2,1.8
0.75,1190294761,660,5,463,4,3,2.44
0.75,1190295660,899,5,463,5,4,2.952
0.75,1190297140,1480,5,463,6,5,3.3616
0.75,1190293833,165,5,464,2,1,1.0
0.75,1190294185,352,5,464,3,2,1.8
0.75,1190294862,677,5,464,4,3,2.44
0.75,1190295875,1013,5,464,5,4,2.952
0.75,1190297357,1482,5,464,6,5,3.3616
0.75,1190293808,144,5,465,2,1,1.0
0.75,1190294128,320,5,465,3,2,1.8
0.75,1190294766,638,5,465,4,3,2.44
0.75,1190295682,916,5,465,5,4,2.952
0.75,1190297190,1508,5,465,6,5,3.3616
0.75,1190293850,165,5,466,2,1,1.0
0.75,1190294211,361,5,466,3,2,1.8
0.75,1190294930,719,5,466,4,3,2.44
0.75,1190295911,981,5,466,5,4,2.952
0.75,1190297412,1501,5,466,6,5,3.3616
0.75,1190293828,146,5,467,2,1,1.0
0.75,1190294148,320,5,467,3,2,1.8
0.75,1190294782,634,5,467,4,3,2.44
0.75,1190295718,936,5,467,5,4,2.952
0.75,1190297196,1478,5,467,6,5,3.3616
0.75,1190293920,151,5,468,2,1,1.0
0.75,1190294253,333,5,468,3,2,1.8
0.75,1190294900,647,5,468,4,3,2.44
0.75,1190295841,941,5,468,5,4,2.952
0.75,1190297298,1457,5,468,6,5,3.3616
0.75,1190293925,149,5,469,2,1,1.0
0.75,1190294260,335,5,469,3,2,1.8
0.75,1190294925,665,5,469,4,3,2.44
0.75,1190295811,886,5,469,5,4,2.952
0.75,1190297270,1459,5,469,6,5,3.3616
0.75,1190293906,128,5,470,2,1,1.0
0.75,1190294207,301,5,470,3,2,1.8
0.75,1190294800,593,5,470,4,3,2.44
0.75,1190295674,874,5,470,5,4,2.952
0.75,1190297083,1409,5,470,6,5,3.3616
0.75,1190293967,145,5,471,2,1,1.0
0.75,1190294285,318,5,471,3,2,1.8
0.75,1190294940,655,5,471,4,3,2.44
0.75,1190295862,922,5,471,5,4,2.952
0.75,1190297287,1425,5,471,6,5,3.3616
0.75,1190293998,134,5,472,2,1,1.0
0.75,1190294310,312,5,472,3,2,1.8
0.75,1190294934,624,5,472,4,3,2.44
0.75,1190295833,899,5,472,5,4,2.952
0.75,1190297247,1414,5,472,6,5,3.3616
0.75,1190294321,150,5,473,2,1,1.0
0.25,1190294703,382,5,473,3,2,1.8
0.75,1190294741,38,5,473,4,2,1.44
0.75,1190295371,630,5,473,5,3,2.152
0.25,1190296501,1130,5,473,6,4,2.7216
0.75,1190296524,23,5,473,7,4,2.17728
0.75,1190297680,1156,5,473,8,5,2.741824
0.75,1190294343,153,5,474,2,1,1.0
0.75,1190294756,413,5,474,3,2,1.8
0.75,1190295399,643,5,474,4,3,2.44
0.75,1190296543,1144,5,474,5,4,2.952
0.75,1190297699,1156,5,474,6,5,3.3616
0.75,1190294351,147,5,475,2,1,1.0
0.75,1190294745,394,5,475,3,2,1.8
0.75,1190295366,621,5,475,4,3,2.44
0.75,1190296471,1105,5,475,5,4,2.952
0.75,1190297617,1146,5,475,6,5,3.3616
0.75,1190294650,197,5,476,2,1,1.0
0.75,1190295055,405,5,476,3,2,1.8
0.75,1190295714,659,5,476,4,3,2.44
0.75,1190296827,1113,5,476,5,4,2.952
0.75,1190294641,183,5,477,2,1,1.0
0.75,1190295036,395,5,477,3,2,1.8
0.75,1190295666,630,5,477,4,3,2.44
0.75,1190296750,1084,5,477,5,4,2.952
0.75,1190297749,999,5,477,6,5,3.3616
0.75,1190294644,177,5,478,2,1,1.0
0.75,1190295045,401,5,478,3,2,1.8
0.75,1190295670,625,5,478,4,3,2.44
0.75,1190296760,1090,5,478,5,4,2.952
0.75,1190297786,1026,5,478,6,5,3.3616
0.75,1190294679,148,5,479,2,1,1.0
0.75,1190295052,373,5,479,3,2,1.8
0.75,1190295642,590,5,479,4,3,2.44
0.75,1190296667,1025,5,479,5,4,2.952
0.75,1190297732,1065,5,479,6,5,3.3616
0.75,1190294720,173,5,480,2,1,1.0
0.75,1190295108,388,5,480,3,2,1.8
0.75,1190295748,640,5,480,4,3,2.44
0.75,1190296833,1085,5,480,5,4,2.952
0.75,1190297832,999,5,480,6,5,3.3616
0.75,1190294736,176,5,481,2,1,1.0
0.75,1190295043,307,5,481,3,2,1.8
0.75,1190295621,578,5,481,4,3,2.44
0.75,1190296630,1009,5,481,5,4,2.952
0.75,1190297669,1039,5,481,6,5,3.3616
0.75,1190294774,182,5,482,2,1,1.0
0.75,1190295180,406,5,482,3,2,1.8
0.75,1190295867,687,5,482,4,3,2.44
0.75,1190297003,1136,5,482,5,4,2.952
0.75,1190294777,176,5,483,2,1,1.0
0.75,1190295178,401,5,483,3,2,1.8
0.75,1190295856,678,5,483,4,3,2.44
0.75,1190296989,1133,5,483,5,4,2.952
0.25,1190294786,178,5,484,2,1,1.0
0.75,1190294827,41,5,484,3,1,0.8
0.75,1190295230,403,5,484,4,2,1.64
0.75,1190295923,693,5,484,5,3,2.312
0.75,1190297088,1165,5,484,6,4,2.8496
0.75,1190294751,124,5,485,2,1,1.0
0.75,1190295103,352,5,485,3,2,1.8
0.75,1190295705,602,5,485,4,3,2.44
0.75,1190296770,1065,5,485,5,4,2.952
0.75,1190297773,1003,5,485,6,5,3.3616
0.75,1190294837,206,5,486,2,1,1.0
0.75,1190295260,423,5,486,3,2,1.8
0.75,1190295956,696,5,486,4,3,2.44
0.75,1190297171,1215,5,486,5,4,2.952
0.75,1190294832,196,5,487,2,1,1.0
0.75,1190295244,412,5,487,3,2,1.8
0.75,1190295932,688,5,487,4,3,2.44
0.75,1190297118,1186,5,487,5,4,2.952
0.75,1190294850,160,5,488,2,1,1.0
0.75,1190295226,376,5,488,3,2,1.8
0.75,1190295871,645,5,488,4,3,2.44
0.75,1190296951,1080,5,488,5,4,2.952
0.75,1190294876,181,5,489,2,1,1.0
0.75,1190295255,379,5,489,3,2,1.8
0.75,1190295902,647,5,489,4,3,2.44
0.75,1190297000,1098,5,489,5,4,2.952
0.75,1190294891,178,5,490,2,1,1.0
0.75,1190295294,403,5,490,3,2,1.8
0.75,1190295940,646,5,490,4,3,2.44
0.25,1190297060,1120,5,490,5,4,2.952
0.75,1190297080,20,5,490,6,4,2.3616
0.75,1190295082,186,5,491,2,1,1.0
0.75,1190295496,414,5,491,3,2,1.8
0.75,1190296297,801,5,491,4,3,2.44
0.75,1190297400,1103,5,491,5,4,2.952
0.75,1190295098,189,5,492,2,1,1.0
0.25,1190295505,407,5,492,3,2,1.8
0.75,1190295519,14,5,492,4,2,1.44
0.75,1190296308,789,5,492,5,3,2.152
0.75,1190297407,1099,5,492,6,4,2.7216
0.75,1190295091,178,5,493,2,1,1.0
0.75,1190295492,401,5,493,3,2,1.8
0.25,1190295980,488,5,493,4,3,2.44
0.25,1190296076,96,5,493,5,3,1.952
0.75,1190296088,12,5,493,6,3,1.5616
0.75,1190297070,982,5,493,7,4,2.24928
0.75,1190295113,115,5,494,2,1,1.0
0.75,1190295454,341,5,494,3,2,1.8
0.75,1190296127,673,5,494,4,3,2.44
0.75,1190297165,1038,5,494,5,4,2.952
0.75,1190297816,651,5,494,6,5,3.3616
0.75,1190295039,17,5,495,2,0,0.0
0.75,1190295262,223,5,495,3,1,1.0
0.75,1190295732,470,5,495,4,2,1.8
0.75,1190296612,880,5,495,5,3,2.44
0.75,1190297483,871,5,495,6,4,2.952
0.25,1190295240,209,5,496,2,1,1.0
0.75,1190295250,10,5,496,3,1,0.8
0.25,1190295691,441,5,496,4,2,1.64
0.75,1190295709,18,5,496,5,2,1.312
0.75,1190296549,840,5,496,6,3,2.0496
0.75,1190297583,1034,5,496,7,4,2.63968
0.75,1190295221,19,5,497,2,0,0.0
0.25,1190295443,222,5,497,3,1,1.0
0.75,1190295469,26,5,497,4,1,0.8
0.75,1190295917,448,5,497,5,2,1.64
0.75,1190296777,860,5,497,6,3,2.312
0.75,1190297718,941,5,497,7,4,2.8496
0.75,1190295553,171,5,498,2,1,1.0
0.75,1190295929,376,5,498,3,2,1.8
0.75,1190296653,724,5,498,4,3,2.44
0.75,1190297595,942,5,498,5,4,2.952
0.75,1190295737,165,5,499,2,1,1.0
0.25,1190296178,441,5,499,3,2,1.8
0.75,1190296209,31,5,499,4,2,1.44
0.75,1190296922,713,5,499,5,3,2.152
0.75,1190297744,822,5,499,6,4,2.7216
0.75,1190295793,181,5,500,2,1,1.0
0.75,1190296248,455,5,500,3,2,1.8
0.75,1190296993,745,5,500,4,3,2.44
0.75,1190297806,813,5,500,5,4,2.952
0.75,1190295804,173,5,501,2,1,1.0
0.75,1190296239,435,5,501,3,2,1.8
0.75,1190296955,716,5,501,4,3,2.44
0.75,1190297768,813,5,501,5,4,2.952
0.75,1190296081,32,5,502,2,0,0.0
0.75,1190296351,270,5,502,3,1,1.0
0.75,1190296912,561,5,502,4,2,1.8
0.75,1190297650,738,5,502,5,3,2.44
0.75,1190296244,192,5,503,2,1,1.0
0.75,1190296670,426,5,503,3,2,1.8
0.75,1190297393,723,5,503,4,3,2.44
0.75,1190296324,240,5,504,2,1,1.0
0.25,1190296713,389,5,504,3,2,1.8
0.75,1190296737,24,5,504,4,2,1.44
0.75,1190297445,708,5,504,5,3,2.152
0.75,1190296337,206,5,505,2,1,1.0
0.75,1190296791,454,5,505,3,2,1.8
0.75,1190297503,712,5,505,4,3,2.44
0.25,1190296346,211,5,506,2,1,1.0
0.75,1190296365,19,5,506,3,1,0.8
0.75,1190296818,453,5,506,4,2,1.64
0.75,1190297532,714,5,506,5,3,2.312
0.75,1190296331,193,5,507,2,1,1.0
0.75,1190296757,426,5,507,3,2,1.8
0.75,1190297449,692,5,507,4,3,2.44
0.75,1190296430,248,5,508,2,1,1.0
0.75,1190296966,536,5,508,3,2,1.8
0.75,1190297663,697,5,508,4,3,2.44
0.75,1190296455,253,5,509,2,1,1.0
0.75,1190296946,491,5,509,3,2,1.8
0.75,1190297641,695,5,509,4,3,2.44
0.75,1190296400,212,5,510,2,1,1.0
0.75,1190296859,459,5,510,3,2,1.8
0.75,1190297547,688,5,510,4,3,2.44
0.75,1190296214,17,5,511,2,0,0.0
0.75,1190296459,245,5,511,3,1,1.0
0.75,1190296972,513,5,511,4,2,1.8
0.75,1190297659,687,5,511,5,3,2.44
0.75,1190296896,221,5,512,2,1,1.0
0.75,1190297334,438,5,512,3,2,1.8
0.75,1190296940,210,5,513,2,1,1.0
0.75,1190297390,450,5,513,3,2,1.8
0.75,1190296934,199,5,514,2,1,1.0
0.75,1190297370,436,5,514,3,2,1.8
0.25,1190297109,223,5,515,2,1,1.0
0.25,1190297127,18,5,515,3,1,0.8
0.75,1190297144,17,5,515,4,1,0.64
0.75,1190297571,427,5,515,5,2,1.512
0.75,1190297115,214,5,516,2,1,1.0
0.75,1190297537,422,5,516,3,2,1.8
0.75,1190297100,195,5,517,2,1,1.0
0.75,1190297512,412,5,517,3,2,1.8
0.75,1190296978,15,5,518,2,0,0.0
0.75,1190297211,233,5,518,3,1,1.0
0.75,1190297635,424,5,518,4,2,1.8
0.75,1190297559,197,5,519,2,1,1.0
0.75,1190297395,18,5,520,2,0,0.0
0.75,1190297610,215,5,520,3,1,1.0
0.75,1190302156,91,6,172,2,1,1.0
0.75,1190302336,180,6,172,3,2,1.8
0.75,1190302716,380,6,172,4,3,2.44
0.75,1190302977,261,6,172,5,4,2.952
0.75,1190303314,337,6,172,6,5,3.3616
0.75,1190303803,489,6,172,7,6,3.68928
0.75,1190304421,618,6,172,8,7,3.951424
0.75,1190305279,858,6,172,9,8,4.1611392
0.75,1190302744,405,6,173,2,2,1.8
0.75,1190303123,379,6,173,3,3,2.44
0.75,1190303514,391,6,173,4,4,2.952
0.75,1190304193,679,6,173,5,5,3.3616
0.75,1190305147,954,6,173,6,6,3.68928
0.75,1190302750,416,6,174,2,2,1.8
0.75,1190303136,386,6,174,3,3,2.44
0.75,1190303524,388,6,174,4,4,2.952
0.75,1190304195,671,6,174,5,5,3.3616
0.75,1190305256,1061,6,174,6,6,3.68928
0.25,1190302184,108,6,176,2,1,1.0
0.75,1190302198,14,6,176,3,1,0.8
0.75,1190302348,150,6,176,4,2,1.64
0.25,1190302693,345,6,176,5,3,2.312
0.75,1190302705,12,6,176,6,3,1.8496
0.75,1190302968,263,6,176,7,4,2.47968
0.75,1190303304,336,6,176,8,5,2.983744
0.75,1190303752,448,6,176,9,6,3.3869952
0.75,1190304316,564,6,176,10,7,3.70959616
0.75,1190305252,936,6,176,11,8,3.967676928
0.75,1190302169,91,6,175,2,1,1.0
0.75,1190302324,155,6,175,3,2,1.8
0.25,1190302633,309,6,175,4,3,2.44
0.25,1190302653,20,6,175,5,3,1.952
0.75,1190302672,19,6,175,6,3,1.5616
0.25,1190302919,247,6,175,7,4,2.24928
0.75,1190302942,23,6,175,8,4,1.799424
0.75,1190303249,307,6,175,9,5,2.4395392
0.75,1190303734,485,6,175,10,6,2.95163136
0.75,1190304269,535,6,175,11,7,3.361305088
0.75,1190305107,838,6,175,12,8,3.6890440704
0.25,1190302106,20,6,177,2,0,0.0
0.75,1190302124,18,6,177,3,0,0.0
0.75,1190302233,109,6,177,4,1,1.0
0.75,1190302407,174,6,177,5,2,1.8
0.75,1190302737,330,6,177,6,3,2.44
0.25,1190303071,334,6,177,7,4,2.952
0.75,1190303103,32,6,177,8,4,2.3616
0.75,1190303425,322,6,177,9,5,2.88928
0.75,1190303894,469,6,177,10,6,3.311424
0.75,1190304475,581,6,177,11,7,3.6491392
0.75,1190305373,898,6,177,12,8,3.91931136
0.75,1190302752,411,6,178,2,2,1.8
0.75,1190303129,377,6,178,3,3,2.44
0.75,1190303521,392,6,178,4,4,2.952
0.75,1190304186,665,6,178,5,5,3.3616
0.75,1190305129,943,6,178,6,6,3.68928
0.75,1190302774,431,6,179,2,2,1.8
0.75,1190303160,386,6,179,3,3,2.44
0.75,1190303545,385,6,179,4,4,2.952
0.75,1190304202,657,6,179,5,5,3.3616
0.75,1190305258,1056,6,179,6,6,3.68928
0.75,1190302131,12,6,180,2,0,0.0
0.75,1190302221,90,6,180,3,1,1.0
0.75,1190302401,180,6,180,4,2,1.8
0.75,1190302722,321,6,180,5,3,2.44
0.75,1190302982,260,6,180,6,4,2.952
0.75,1190303306,324,6,180,7,5,3.3616
0.75,1190303755,449,6,180,8,6,3.68928
0.75,1190304319,564,6,180,9,7,3.951424
0.75,1190305247,928,6,180,10,8,4.1611392
0.75,1190302218,91,6,182,2,1,1.0
0.75,1190302385,167,6,182,3,2,1.8
0.75,1190302696,311,6,182,4,3,2.44
0.75,1190302937,241,6,182,5,4,2.952
0.75,1190303256,319,6,182,6,5,3.3616
0.75,1190303740,484,6,182,7,6,3.68928
0.75,1190304273,533,6,182,8,7,3.951424
0.75,1190305120,847,6,182,9,8,4.1611392
0.75,1190302153,16,6,181,2,0,0.0
0.75,1190302247,94,6,181,3,1,1.0
0.75,1190302413,166,6,181,4,2,1.8
0.75,1190302730,317,6,181,5,3,2.44
0.75,1190302985,255,6,181,6,4,2.952
0.75,1190303351,366,6,181,7,5,3.3616
0.75,1190303813,462,6,181,8,6,3.68928
0.75,1190304424,611,6,181,9,7,3.951424
0.75,1190305272,848,6,181,10,8,4.1611392
0.75,1190302287,114,6,184,2,1,1.0
0.25,1190302474,187,6,184,3,2,1.8
0.75,1190302489,15,6,184,4,2,1.44
0.75,1190302759,270,6,184,5,3,2.152
0.75,1190303112,353,6,184,6,4,2.7216
0.75,1190303468,356,6,184,7,5,3.17728
0.75,1190303943,475,6,184,8,6,3.541824
0.75,1190304503,560,6,184,9,7,3.8334592
0.75,1190305357,854,6,184,10,8,4.06676736
0.75,1190302259,88,6,186,2,1,1.0
0.75,1190302410,151,6,186,3,2,1.8
0.75,1190302708,298,6,186,4,3,2.44
0.75,1190302971,263,6,186,5,4,2.952
0.75,1190303297,326,6,186,6,5,3.3616
0.75,1190303746,449,6,186,7,6,3.68928
0.75,1190304276,530,6,186,8,7,3.951424
0.75,1190305074,798,6,186,9,8,4.1611392
0.25,1190302304,109,6,185,2,1,1.0
0.75,1190302317,13,6,185,3,1,0.8
0.75,1190302507,190,6,185,4,2,1.64
0.75,1190302777,270,6,185,5,3,2.312
0.75,1190303127,350,6,185,6,4,2.8496
0.75,1190303478,351,6,185,7,5,3.27968
0.75,1190303951,473,6,185,8,6,3.623744
0.75,1190304518,567,6,185,9,7,3.8989952
0.75,1190305377,859,6,185,10,8,4.11919616
0.75,1190302309,95,6,183,2,1,1.0
0.75,1190302497,188,6,183,3,2,1.8
0.75,1190302755,258,6,183,4,3,2.44
0.75,1190303084,329,6,183,5,4,2.952
0.75,1190303402,318,6,183,6,5,3.3616
0.75,1190303834,432,6,183,7,6,3.68928
0.75,1190304440,606,6,183,8,7,3.951424
0.75,1190305292,852,6,183,9,8,4.1611392
0.75,1190302321,96,6,190,2,1,1.0
0.75,1190302503,182,6,190,3,2,1.8
0.75,1190302763,260,6,190,4,3,2.44
0.75,1190303098,335,6,190,5,4,2.952
0.75,1190303406,308,6,190,6,5,3.3616
0.75,1190303838,432,6,190,7,6,3.68928
0.75,1190304427,589,6,190,8,7,3.951424
0.75,1190305268,841,6,190,9,8,4.1611392
0.75,1190302312,85,6,187,2,1,1.0
0.25,1190302480,168,6,187,3,2,1.8
0.75,1190302491,11,6,187,4,2,1.44
0.75,1190302740,249,6,187,5,3,2.152
0.75,1190303054,314,6,187,6,4,2.7216
0.75,1190303357,303,6,187,7,5,3.17728
0.75,1190303805,448,6,187,8,6,3.541824
0.75,1190304326,521,6,187,9,7,3.8334592
0.75,1190305131,805,6,187,10,8,4.06676736
0.75,1190302795,286,6,188,2,2,1.8
0.75,1190303176,381,6,188,3,3,2.44
0.75,1190303564,388,6,188,4,4,2.952
0.75,1190304230,666,6,188,5,5,3.3616
0.75,1190305150,920,6,188,6,6,3.68928
0.75,1190302358,84,6,191,2,1,1.0
0.75,1190302532,174,6,191,3,2,1.8
0.75,1190302781,249,6,191,4,3,2.44
0.75,1190303116,335,6,191,5,4,2.952
0.75,1190303454,338,6,191,6,5,3.3616
0.75,1190303879,425,6,191,7,6,3.68928
0.75,1190304443,564,6,191,8,7,3.951424
0.75,1190305297,854,6,191,9,8,4.1611392
0.75,1190302297,16,6,189,2,0,0.0
0.75,1190302399,102,6,189,3,1,1.0
0.25,1190302630,231,6,189,4,2,1.8
0.75,1190302644,14,6,189,5,2,1.44
0.75,1190302866,222,6,189,6,3,2.152
0.75,1190303191,325,6,189,7,4,2.7216
0.75,1190303542,351,6,189,8,5,3.17728
0.75,1190304033,491,6,189,9,6,3.541824
0.75,1190304647,614,6,189,10,7,3.8334592
0.75,1190305449,802,6,189,11,8,4.06676736
0.75,1190302395,103,6,192,2,1,1.0
0.75,1190302600,205,6,192,3,2,1.8
0.75,1190302837,237,6,192,4,3,2.44
0.75,1190303149,312,6,192,5,4,2.952
0.75,1190303482,333,6,192,6,5,3.3616
0.75,1190303946,464,6,192,7,6,3.68928
0.75,1190304501,555,6,192,8,7,3.951424
0.75,1190305340,839,6,192,9,8,4.1611392
0.75,1190302469,92,6,194,2,1,1.0
0.75,1190302647,178,6,194,3,2,1.8
0.75,1190302860,213,6,194,4,3,2.44
0.75,1190303172,312,6,194,5,4,2.952
0.75,1190303500,328,6,194,6,5,3.3616
0.75,1190303976,476,6,194,7,6,3.68928
0.75,1190304515,539,6,194,8,7,3.951424
0.75,1190305330,815,6,194,9,8,4.1611392
0.75,1190302484,92,6,193,2,1,1.0
0.25,1190302668,184,6,193,3,2,1.8
0.25,1190302680,12,6,193,4,2,1.44
0.25,1190302701,21,6,193,5,2,1.152
0.75,1190302713,12,6,193,6,2,0.9216
0.75,1190302906,193,6,193,7,3,1.73728
0.75,1190303199,293,6,193,8,4,2.389824
0.75,1190303561,362,6,193,9,5,2.9118592
0.75,1190304017,456,6,193,10,6,3.32948736
0.75,1190304572,555,6,193,11,7,3.663589888
0.75,1190305389,817,6,193,12,8,3.9308719104
0.75,1190302465,16,6,195,2,0,0.0
0.25,1190302579,114,6,195,3,1,1.0
0.25,1190302598,19,6,195,4,1,0.8
0.75,1190302615,17,6,195,5,1,0.64
0.75,1190302788,173,6,195,6,2,1.512
0.25,1190303043,255,6,195,7,3,2.2096
0.75,1190303060,17,6,195,8,3,1.76768
0.75,1190303319,259,6,195,9,4,2.414144
0.75,1190303738,419,6,195,10,5,2.9313152
0.75,1190304241,503,6,195,11,6,3.34505216
0.75,1190304935,694,6,195,12,7,3.676041728
0.75,1190302607,149,6,196,2,1,1.0
0.75,1190302767,160,6,196,3,2,1.8
0.75,1190302974,207,6,196,4,3,2.44
0.75,1190303226,252,6,196,5,4,2.952
0.75,1190303631,405,6,196,6,5,3.3616
0.75,1190304069,438,6,196,7,6,3.68928
0.75,1190304650,581,6,196,8,7,3.951424
0.75,1190305431,781,6,196,9,8,4.1611392
0.75,1190302561,100,6,198,2,1,1.0
0.75,1190302718,157,6,198,3,2,1.8
0.75,1190302909,191,6,198,4,3,2.44
0.75,1190303180,271,6,198,5,4,2.952
0.75,1190303511,331,6,198,6,5,3.3616
0.75,1190303971,460,6,198,7,6,3.68928
0.75,1190304480,509,6,198,8,7,3.951424
0.75,1190305315,835,6,198,9,8,4.1611392
0.25,1190302559,19,6,197,2,0,0.0
0.75,1190302585,26,6,197,3,0,0.0
0.75,1190302675,90,6,197,4,1,1.0
0.75,1190302847,172,6,197,5,2,1.8
0.75,1190303108,261,6,197,6,3,2.44
0.75,1190303363,255,6,197,7,4,2.952
0.75,1190303749,386,6,197,8,5,3.3616
0.75,1190304251,502,6,197,9,6,3.68928
0.75,1190304927,676,6,197,10,7,3.951424
0.75,1190302622,77,6,200,2,1,1.0
0.75,1190302771,149,6,200,3,2,1.8
0.75,1190302960,189,6,200,4,3,2.44
0.75,1190303207,247,6,200,5,4,2.952
0.25,1190303540,333,6,200,6,5,3.3616
0.75,1190303550,10,6,200,7,5,2.68928
0.25,1190303986,436,6,200,8,6,3.151424
0.75,1190304006,20,6,200,9,6,2.5211392
0.75,1190304508,502,6,200,10,7,3.01691136
0.75,1190305300,792,6,200,11,8,3.413529088
0.75,1190302662,81,6,199,2,1,1.0
0.75,1190302833,171,6,199,3,2,1.8
0.75,1190303051,218,6,199,4,3,2.44
0.75,1190303300,249,6,199,5,4,2.952
0.75,1190303646,346,6,199,6,5,3.3616
0.75,1190304137,491,6,199,7,6,3.68928
0.75,1190304679,542,6,199,8,7,3.951424
0.75,1190305434,755,6,199,9,8,4.1611392
0.75,1190302901,77,6,202,2,1,1.0
0.75,1190303035,134,6,202,3,2,1.8
0.75,1190303215,180,6,202,4,3,2.44
0.75,1190303471,256,6,202,5,4,2.952
0.75,1190303809,338,6,202,6,5,3.3616
0.75,1190304265,456,6,202,7,6,3.68928
0.75,1190304912,647,6,202,8,7,3.951424
0.25,1190305617,705,6,202,9,8,4.1611392
0.75,1190305637,20,6,202,10,8,3.32891136
0.75,1190302897,70,6,201,2,1,1.0
0.75,1190303018,121,6,201,3,2,1.8
0.75,1190303194,176,6,201,4,3,2.44
0.75,1190303448,254,6,201,5,4,2.952
0.75,1190303766,318,6,201,6,5,3.3616
0.75,1190304210,444,6,201,7,6,3.68928
0.75,1190304795,585,6,201,8,7,3.951424
0.75,1190305464,669,6,201,9,8,4.1611392
0.75,1190302886,56,6,204,2,1,1.0
0.75,1190303002,116,6,204,3,2,1.8
0.75,1190303168,166,6,204,4,3,2.44
0.75,1190303398,230,6,204,5,4,2.952
0.75,1190303724,326,6,204,6,5,3.3616
0.75,1190304140,416,6,204,7,6,3.68928
0.75,1190304643,503,6,204,8,7,3.951424
0.75,1190305352,709,6,204,9,8,4.1611392
0.75,1190302912,55,6,203,2,1,1.0
0.75,1190303038,126,6,203,3,2,1.8
0.75,1190303212,174,6,203,4,3,2.44
0.75,1190303461,249,6,203,5,4,2.952
0.75,1190303779,318,6,203,6,5,3.3616
0.75,1190304199,420,6,203,7,6,3.68928
0.75,1190304690,491,6,203,8,7,3.951424
0.75,1190305401,711,6,203,9,8,4.1611392
0.75,1190302915,52,6,205,2,1,1.0
0.75,1190303030,115,6,205,3,2,1.8
0.75,1190303184,154,6,205,4,3,2.44
0.25,1190303420,236,6,205,5,4,2.952
0.75,1190303437,17,6,205,6,4,2.3616
0.75,1190303743,306,6,205,7,5,2.88928
0.75,1190304174,431,6,205,8,6,3.311424
0.75,1190304657,483,6,205,9,7,3.6491392
